time_s,base_x_m,base_y_m,base_z_m,roll_deg,pitch_deg,drift_m,wheel_rms_rad_s,torque_pair_rms_nm,normalized_torque_balance,all_four_contact,contact_count,FL_contact,FR_contact,RL_contact,RR_contact,FL_vertical_force_n,FR_vertical_force_n,RL_vertical_force_n,RR_vertical_force_n,total_vertical_force_n,FL_load_fraction,FR_load_fraction,RL_load_fraction,RR_load_fraction,foot_load_fraction_error_rms
6.3999999999999515,-0.1506389702736051,-0.019792930070004426,0.41479979932806393,4.103555536374653,-11.163486812615744,0.1519337337323353,0.11715887850859481,44.491397857666016,0.21156836174895552,1,4,1,1,1,1,184.35446218634223,57.78074580295919,238.9683044491905,266.7005332596577,747.8040456981496,0.2465277678649478,0.07726722813998031,0.3195600583119202,0.35664494568315175,0.10730844913445238
6.419999999999951,-0.150558964519279,-0.019974535708595198,0.4147089152636097,4.116187349678745,-11.17946886323501,0.1518781876172199,0.11748443822057233,44.48887252807617,0.2116130352864036,1,4,1,1,1,1,184.31578629340686,57.85973503338776,238.76883667672098,266.7056148093394,747.649972812855,0.24652684143084042,0.07738880109324993,0.3193591190519409,0.3567252384239687,0.10724697283698319
6.439999999999951,-0.15047802494858958,-0.020155866622187622,0.414617992823421,4.128785051894886,-11.195472000273686,0.1518219185484091,0.11779864852701619,44.486629486083984,0.21166005117093498,1,4,1,1,1,1,184.27792818334362,57.9365943937146,238.57044535180938,266.7108792518962,747.4958471807638,0.2465270260408289,0.07750758029255517,0.3191595595501909,0.356805834116425,0.10718701796758327
6.45999999999995,-0.1503962601514338,-0.020336983615645367,0.41452701723630564,4.141355185888322,-11.211499542083308,0.15176504198965185,0.11810295655922841,44.484649658203125,0.2117094523366346,1,4,1,1,1,1,184.240944292411,58.011711307935784,238.3729332093826,266.71640749649004,747.3419963062195,0.2465282898633188,0.07762404842048484,0.31896097688548813,0.3568866848307082,0.10712831229571906
6.47999999999995,-0.15031378458720393,-0.020517950120769787,0.41443595996302085,4.153905058864591,-11.227553585934984,0.15170767981248262,0.11840022417070412,44.48294448852539,0.2117611598250274,1,4,1,1,1,1,184.20356288595178,58.08517695640808,238.17604160163592,266.7223110935119,747.1870925375076,0.24652936958584445,0.07773846408286596,0.3187635921182349,0.3569685742130548,0.10707099222265865
6.499999999999949,-0.15023071717084774,-0.020698830220239613,0.4143447802936,4.1664420477333515,-11.243634780799354,0.15164995863551545,0.11869339028322966,44.4814453125,0.21181473368975176,1,4,1,1,1,1,184.16568618972462,58.15725778148709,237.97954880144613,266.7286447255293,747.0311374981871,0.2465301336788944,0.077851182985834,0.3185671076555676,0.35705157567970397,0.10701488597319153
6.519999999999949,-0.1501471770823769,-0.020879686450355185,0.41425342901168527,4.178972275652864,-11.259742674242553,0.1515920053699132,0.11898363107456039,44.48004913330078,0.21186901928013027,1,4,1,1,1,1,184.12682183801985,58.22883620464658,237.78312070026564,266.73550891857667,746.8742876615088,0.24652987106374727,0.07796336969500348,0.31837100918920835,0.35713575005204085,0.10695946404864841
6.5399999999999485,-0.15006327303670136,-0.021060581323324296,0.4141618526807279,4.191500604812797,-11.275875783020107,0.1515339367935907,0.11926776580299964,44.47873306274414,0.2119241581184228,1,4,1,1,1,1,184.08774855781996,58.29989550669357,237.586633566234,266.74296793080964,746.7172455615572,0.24652939201823257,0.07807492843271623,0.3181748312074414,0.35722084834160983,0.10690462254088498
6.559999999999948,-0.14997910341093557,-0.021241575456913166,0.414069998155959,4.204032064092989,-11.29203230038419,0.15147585942268108,0.11954622640944004,44.4775276184082,0.21198038900653737,1,4,1,1,1,1,184.04797914263176,58.371032897910496,237.38988445260125,266.75111624236564,746.5600127355092,0.24652804329587924,0.07818665867735157,0.317978301011286,0.35730699701548313,0.10685003481126022
6.579999999999948,-0.14989475737583466,-0.021422725452308066,0.4139778171325811,4.2165714525036115,-11.308210562723152,0.15141787032766413,0.11981993149741531,44.476409912109375,0.21203775404427497,1,4,1,1,1,1,184.007477098979,58.442651463432696,237.19266304023705,266.7600467611692,746.4028383638179,0.24652569315296272,0.07829907452059566,0.31778103036181465,0.357394201964627,0.10679543683027809
6.599999999999947,-0.14981031399781836,-0.021604083218951353,0.4138852693917447,4.2291237815755,-11.324409593925495,0.15136005613059314,0.12008811673621754,44.475372314453125,0.2120961983812443,1,4,1,1,1,1,183.96623727737264,58.51494575813046,236.99479204554092,266.7697857315245,746.2457608125685,0.24652232138251126,0.07841243304942193,0.3175827649425883,0.35748248062547855,0.1067406917947382
6.619999999999947,-0.14972584247993753,-0.021785694843244673,0.41379232683689765,4.241694496069187,-11.340629491437754,0.1513024930598635,0.12035430488744879,44.47443389892578,0.21215598422478688,1,4,1,1,1,1,183.9242847667579,58.588293789081604,236.79617019226714,266.7805205909939,746.0892693391005,0.2465177993106393,0.07852718997148986,0.317383160331505,0.3575718503863659,0.10668557024326498
6.639999999999946,-0.14964140159522457,-0.021967599878511705,0.41369897487643603,4.254288476374824,-11.35687150671879,0.15124524625853755,0.1206195729344378,44.47355651855469,0.21221684274128252,1,4,1,1,1,1,183.8815656569612,58.66267661685393,236.5966562778512,266.79222779101787,745.9331263426841,0.2465121324729657,0.07864334555629335,0.31718212789112404,0.3576623940796171,0.10663008211682122
6.659999999999946,-0.14955703877419008,-0.02214983134595931,0.4136052141516082,4.266910870484066,-11.373138274658205,0.15118836885011702,0.12088364961237727,44.47275161743164,0.21227881929940437,1,4,1,1,1,1,183.8382822126874,58.73835706820313,236.39621135636924,266.8049595537982,745.7778101910579,0.2465054332544308,0.07876120241919665,0.3169794114627892,0.3577539528635834,0.10657402792341991
6.6799999999999455,-0.14947279135968508,-0.022332415361243238,0.41351106080412936,4.279565883471974,-11.389433841796967,0.1511319030936984,0.12114919947752088,44.47201919555664,0.21234201363203775,1,4,1,1,1,1,183.79408009725955,58.81521660845992,236.19479073284435,266.818773972087,745.6228614106508,0.24649737770853464,0.07888065086575655,0.3167751459309942,0.3578468254947147,0.10651755476732086
6.699999999999945,-0.1493886857816273,-0.022515370414452927,0.4134165431971819,4.292256821633522,-11.405763160964975,0.15107587942640546,0.12141665697102288,44.47134780883789,0.21240622507106754,1,4,1,1,1,1,183.74889016431467,58.89309222538621,235.99234714900484,266.83361580920814,745.4679453479139,0.24648798289852433,0.0790015085060438,0.3165694093511505,0.35794109924428136,0.10646077390846183
6.719999999999945,-0.1493047376813295,-0.02269870749873734,0.4133216993075174,4.304985982890117,-11.422131849573912,0.1510203165676852,0.12168418448808876,44.470787048339844,0.21247172787045152,1,4,1,1,1,1,183.7023170161191,58.97186612556986,235.78889985839788,266.8494838021056,745.3125668021925,0.2464768812423286,0.0791236707286342,0.3163624368633204,0.3580370111657168,0.10640383108598145
6.739999999999944,-0.14922095224352377,-0.02288242992318447,0.4132265716066447,4.317754694815632,-11.438545506684527,0.1509652217818841,0.12195258271710196,44.470298767089844,0.21253824486426676,1,4,1,1,1,1,183.6542977328637,59.051072599024664,235.5844723168642,266.86629565356486,745.1561383023175,0.24646418152211919,0.07924657607137237,0.3161545080385357,0.3581347343679728,0.10634704216186605
6.759999999999944,-0.1491373250850341,-0.023066532941110746,0.4131312038173668,4.33056361496117,-11.455009319405486,0.15091059166089862,0.12222165095892652,44.46992874145508,0.21260606302211835,1,4,1,1,1,1,183.6045790049821,59.13062279788408,235.37907473284918,266.8840255424983,744.9983020782137,0.24644966101641713,0.07937014437876698,0.3159457868242737,0.3582344077805421,0.10629050564808035
6.779999999999943,-0.14905384262268478,-0.023251004323184315,0.41303563727636866,4.343412047317553,-11.471527558778115,0.15085641253398815,0.12249011038186887,44.469669342041016,0.2126750326150305,1,4,1,1,1,1,183.552972702548,59.210251509861074,235.17284321087982,266.9026089074944,744.8386763307833,0.24643319222729515,0.07949406145441051,0.31573661610778037,0.35833613021051397,0.10623443062784647
6.799999999999943,-0.14897048286764464,-0.02343582457667543,0.4129399079945194,4.356298008790286,-11.48810323589125,0.15080266124776415,0.12275657732620235,44.469547271728516,0.212745398494229,1,4,1,1,1,1,183.4994651632155,59.28984831129192,234.9657452869084,266.9219491585225,744.6770079199384,0.2464148392009222,0.0796182071968392,0.31552705775517914,0.3584398958470594,0.10617887620207953
6.8199999999999426,-0.14888721649275027,-0.02362096726729551,0.4128440453344188,4.369219198994416,-11.504738030824464,0.15074930623257188,0.12302144415991893,44.46956253051758,0.21281710938646523,1,4,1,1,1,1,183.44419922316138,59.36923329199977,234.75792595693426,266.9419782973836,744.5133367694791,0.24639477919783795,0.0797423368527004,0.3153172876332523,0.3585455963162093,0.10612394171535726
6.839999999999942,-0.14880400787778,-0.02380639964272487,0.4127480709968337,4.382172975967606,-11.521432208582121,0.15069630859592925,0.12328384307958393,44.469703674316406,0.2128901599271955,1,4,1,1,1,1,183.38718690160437,59.448499697100445,234.54947306206446,266.96258262500356,744.3477422857728,0.24637300079456365,0.07986656816415351,0.31510738830455853,0.3586530427367243,0.10606954730183855
6.859999999999942,-0.1487208162837194,-0.023992083890572505,0.41265200014562703,4.395156216310063,-11.538184768619386,0.1506436234478847,0.1235436285415755,44.46998977661133,0.21296463191393844,1,4,1,1,1,1,183.32879366648262,59.527530853140696,234.3404644108541,266.9837504072629,744.1805393377404,0.24634988954377954,0.07999071153636363,0.3148973293757425,0.3587620695441143,0.10601572124203669
6.879999999999941,-0.14863759714976535,-0.024177978160214324,0.412555841954467,4.408165308646732,-11.554993588621782,0.15059120131791143,0.12379984891157117,44.47041320800781,0.21304056119169856,1,4,1,1,1,1,183.26913560227447,59.60642538170178,234.13099952852298,267.00538521330816,744.0119457258074,0.24632552831324445,0.08011487681633096,0.31468715102433026,0.35887244384609424,0.10596236756270198
6.899999999999941,-0.1485543026216767,-0.024364037720002913,0.41245960099145035,4.421195963012396,-11.571855648993406,0.15053898884154374,0.12405165784431683,44.470977783203125,0.21311793903909934,1,4,1,1,1,1,183.2084626614634,59.6852433281958,233.92119564545112,267.02740259471034,743.8423042298207,0.2463001386445191,0.08023910846263888,0.3144768646731577,0.3589838882196843,0.10590939906256054
6.91999999999994,-0.1484708832022064,-0.024550216135513957,0.4123632795019516,4.4342435007345,-11.588767341306584,0.1504869305658922,0.12429919709244036,44.471683502197266,0.2131968735190314,1,4,1,1,1,1,183.14723564991948,59.763970447163494,233.71116423727338,267.04976644135496,743.6721367757114,0.24627416652179343,0.08036333148943575,0.31426639869897366,0.3590961032897971,0.1058567556809955
6.93999999999994,-0.14838728870975235,-0.024736466262105884,0.41226687807029266,4.447303019145984,-11.605724735835157,0.1504349700494127,0.12454170291845937,44.4725341796875,0.2132773439843717,1,4,1,1,1,1,183.08551396923326,59.84266448780398,233.50100158740315,267.0724033408146,743.501583385255,0.24624764500920387,0.08048760866834055,0.31405582288640743,0.3592089234360481,0.10580438127349692
6.95999999999994,-0.14830346873379185,-0.024922741060576063,0.4121703970241911,4.460369828474814,-11.622723832407889,0.15038305044268555,0.12477786933252723,44.47350311279297,0.21335925296511016,1,4,1,1,1,1,183.02376597007895,59.92135569487229,233.2907980295424,267.09523646854933,743.331156163043,0.2462210341280708,0.08061192538219006,0.31384504213943126,0.3593219983503078,0.10575217389595405
6.979999999999939,-0.14821937365153243,-0.025108995146506937,0.4120738388785271,4.473439505371363,-11.639760971247659,0.15033111575093125,0.12500895294114187,44.474609375,0.21344259206561236,1,4,1,1,1,1,182.96209843309117,60.00007812309302,233.08066460532675,267.118285287306,743.161126448817,0.24619438762542992,0.08073629794093562,0.3136340913296943,0.3594352231039401,0.1057001054344912
6.999999999999939,-0.14813495559223086,-0.025295185164901486,0.41197720700549806,4.486507361896608,-11.656832664631002,0.1502791118580319,0.12523317062360578,44.475868225097656,0.2135276235516845,1,4,1,1,1,1,182.9006750499136,60.078561464898925,232.87068333973417,267.14144542029993,742.9913652748467,0.24616796856347736,0.08086037640918575,0.3134231354809768,0.35954851954636,0.10564831870693728
7.019999999999938,-0.148050169064904,-0.025481270688807886,0.41188050614687105,4.499569274236631,-11.673935751794447,0.15022698730941442,0.1254518441752324,44.47725296020508,0.21361406059622987,1,4,1,1,1,1,182.83967350028468,60.15700759667291,232.66099830741155,267.16474482819876,742.8224242325679,0.24614183354680202,0.08098437208438197,0.3132121361949737,0.3596616581738424,0.1055966634935259
7.039999999999938,-0.1479649719698681,-0.025667214571929938,0.41178374305918064,4.512620672744734,-11.691067483375106,0.1501746943859895,0.12566441555060132,44.478782653808594,0.21370198937581972,1,4,1,1,1,1,182.77917338749947,60.235229238911316,232.4516555181301,267.1881259168304,742.6541840613713,0.24611612956642953,0.08110804534824193,0.313001206358141,0.3597746187271875,0.10554524588407183
7.059999999999937,-0.1478793253211073,-0.025852983496212307,0.4116869240515349,4.525657523736287,-11.70822537287334,0.15012218894314497,0.1258699344761277,44.48044204711914,0.2137913147005235,1,4,1,1,1,1,182.71915344439276,60.31301814969826,232.24275831529812,267.21153721289755,742.4864671222867,0.24609088722192038,0.0812311346002819,0.312790560635293,0.35988741754250464,0.1054942061561618
7.079999999999937,-0.14779319451801398,-0.02603854818054728,0.4115900548269707,4.538676327383057,-11.725407147345242,0.15006943172142087,0.12607053185905226,44.48225402832031,0.21388213869330308,1,4,1,1,1,1,182.6597865116056,60.39036283353156,232.03442618840805,267.2349942437632,742.3195697773084,0.24606624147926276,0.08135359121900602,0.31258023583834255,0.35999993146338866,0.10544353523374295
7.099999999999937,-0.14770654940278924,-0.026223883101193626,0.4114931401815851,4.551674482895672,-11.742610807795712,0.15001638837601605,0.1262649865616687,44.48421096801758,0.2139744197847413,1,4,1,1,1,1,182.60100096540413,60.46727880990317,231.82666585785304,267.25849199586,742.1534376290203,0.24604211434870527,0.08147544125522047,0.3123702648315914,0.3601121795644829,0.10539323244705415
7.119999999999936,-0.14761936465123435,-0.02640896734551022,0.41139618362396096,4.564649827166526,-11.759834559315802,0.14996303003170589,0.1264539449820909,44.486297607421875,0.21406803496913465,1,4,1,1,1,1,182.54295391450745,60.54363148079724,231.61955074392324,267.2819870171431,741.9881231563711,0.24601870059318623,0.08159649675152267,0.3121607253747245,0.36022407728056643,0.1053433595946973
7.139999999999936,-0.14753161974381412,-0.026593784696751437,0.4112991871176462,4.577600093307974,-11.777076693026272,0.14990933329426337,0.1266372224277401,44.488529205322266,0.21416303237482148,1,4,1,1,1,1,182.4855352761576,60.619406380661665,231.41313352102864,267.30553119232854,741.8236063701764,0.24599585900087376,0.08171673947837682,0.3119516978616497,0.3603357036590997,0.10529395671977
7.159999999999935,-0.14744329924966168,-0.02677832313201075,0.41120214987563386,4.590523429980508,-11.79433553496728,0.14985528046547997,0.1268162042039158,44.490909576416016,0.21425942539200027,1,4,1,1,1,1,182.42867265867136,60.69453636501948,231.20746166955584,267.3290732038856,741.6597438971323,0.24597353996871923,0.08183609379429628,0.3117433075909593,0.3604470586460251,0.10524507176891293
7.179999999999935,-0.14735439304918124,-0.026962574488814242,0.41110506844570566,4.603418505190068,-11.811609348607197,0.14980085972369267,0.12698997190602612,44.493438720703125,0.21435722495061763,1,4,1,1,1,1,182.37257039580717,60.769055076509844,231.00253678953453,267.35264737397733,741.4968096358289,0.24595192862040197,0.08195457389271214,0.3115354426177326,0.3605580548691533,0.10519665668651884
7.1999999999999345,-0.14726489629314946,-0.027146534566375845,0.4110079374517629,4.616284772678719,-11.828896620370147,0.14974606512090896,0.12716024159058803,44.496089935302734,0.21445621991748207,1,4,1,1,1,1,182.31704792008662,60.84303687005644,230.79839647019713,267.3762733939612,741.3347546543014,0.24593079816567423,0.08207228446807234,0.3113281753232018,0.3606687420430516,0.10514869423964018
7.219999999999934,-0.1471748086210997,-0.027330202847449272,0.4109107493401853,4.629121728914185,-11.846195812132754,0.1496908957830771,0.12732532934626994,44.498878479003906,0.21455653840130406,1,4,1,1,1,1,182.26213091524056,60.91644773401738,230.59500268758347,267.3999656121074,741.1735469489488,0.24591019426627564,0.08218918225668034,0.3111214689688144,0.3607791545082296,0.10510120373369326
7.239999999999934,-0.14708413438684648,-0.027513582328483537,0.41081349512971455,4.641929261305939,-11.863505506313503,0.14963535611904746,0.1274867688504783,44.50179672241211,0.21465814607176248,1,4,1,1,1,1,182.20789125493343,60.98933266397073,230.39237050869943,267.42370654749897,741.0133009751025,0.24589017635063404,0.08230531433607818,0.3109152969393736,0.3608892123739142,0.10505413970004886
7.259999999999933,-0.14699288266885954,-0.02769667908644434,0.4107161656754849,4.654708091492144,-11.880824573244816,0.14957945576755716,0.1276450822279992,44.50483322143555,0.2147609318450526,1,4,1,1,1,1,182.1543625679251,61.06186330838911,230.1904448227092,267.44755432747064,740.8542250264941,0.24587072114141076,0.08242088827421541,0.3107094986391921,0.36099889194518164,0.10500738886951619
7.279999999999933,-0.14690106617774326,-0.02787950207641981,0.4106187511171652,4.667459426396771,-11.898152133791628,0.14952320850017498,0.1278000707566002,44.50801086425781,0.21486502955794048,1,4,1,1,1,1,182.1013583248252,61.13386673693114,229.98922845169042,267.4715457151912,740.6959992286379,0.2458516834362085,0.08253570533740705,0.3105042131875987,0.36110839803878586,0.10496110523111507
7.299999999999932,-0.1468087015273058,-0.028062062513804095,0.41052124170938026,4.680184370471962,-11.915487421793317,0.14946663238550004,0.12795212669198133,44.511295318603516,0.21497024649959726,1,4,1,1,1,1,182.0488472335525,61.205654885534656,229.78870791486102,267.4956875012447,740.5388975351929,0.2458329303693341,0.08265015529805571,0.31029930862469074,0.3612176057079195,0.10491508165069696
7.319999999999932,-0.1467158082489848,-0.028244374159061513,0.4104236289112515,4.692884179400504,-11.93283005000625,0.14940974888470276,0.1281005517263752,44.51470184326172,0.21507672327213065,1,4,1,1,1,1,181.99699826654336,61.277071859414676,229.58881877858727,267.51999020714436,740.3828791116896,0.2458147039878922,0.08276403140620273,0.31009471620149787,0.3613265484044073,0.10486939638091745
7.3399999999999315,-0.14662240875583024,-0.028426452055009307,0.4103259053832831,4.705560467560597,-11.950179963250642,0.1493525825883085,0.12824736396350853,44.516845703125,0.21516802640034816,1,4,1,1,1,1,181.94548630451285,61.34832963456904,229.3894824687957,267.5445146911512,740.2278130990288,0.24579660894229585,0.08287763381617459,0.30989038564821886,0.3614353715933107,0.10482396447198541
7.359999999999931,-0.14652852741978636,-0.028608312599187075,0.41022806460455996,4.7182151732406625,-11.96753735180509,0.14929516032873902,0.12839110137472387,44.50678634643555,0.21511431491815514,1,4,1,1,1,1,181.89438901956203,61.41933832324718,229.19068693411725,267.56924773683727,740.0736620137637,0.2457787627850742,0.08299084466284508,0.3096863173193898,0.36154407523269094,0.10477883136006258
7.379999999999931,-0.1464341901016941,-0.028789973224378675,0.41013010184265336,4.730850053951926,-11.98490271999646,0.14923751066337015,0.12853095991521807,44.496822357177734,0.21506154529124222,1,4,1,1,1,1,181.84358756112078,61.49020280278685,228.9923645599709,267.59423135339915,739.9203862772777,0.2457610182576815,0.08310380946815002,0.30948243730935443,0.3616527349648141,0.10473394978902445
7.39999999999993,-0.14633942390040305,-0.028971451518017444,0.41003201331679623,4.743467000561532,-12.002276748116433,0.1491796634617557,0.12866930501813859,44.48694610595703,0.21500975089903765,1,4,1,1,1,1,181.79293994400297,61.56084772054221,228.79447803623347,267.6195041437239,739.7677698445025,0.24574325532216068,0.08321645012120786,0.30927878634713374,0.3617615082094978,0.10468939967049508
7.41999999999993,-0.14624409877295608,-0.029152806680963605,0.4099338795793524,4.75607983551661,-12.019670435307871,0.14912150268586943,0.12881894269955887,44.4801139831543,0.21499313127414554,1,4,1,1,1,1,181.74193056054034,61.63183697841601,228.5957508588989,267.6450227108626,739.6145411087178,0.24572519935600567,0.08332967181259973,0.3090741706027343,0.3618709582286603,0.10464480534890541
7.439999999999929,-0.14614785844169986,-0.029334173590097372,0.40983598703308777,4.768718206616923,-12.037116952834282,0.14906270582311698,0.12902799065871326,44.47572708129883,0.21500735426712214,1,4,1,1,1,1,181.68933833243162,61.71246051973684,228.3987065914245,267.67168844899317,739.4721938925861,0.24570137975847048,0.08345474113757012,0.30886720079240887,0.3619766783115505,0.10459436552744718
7.459999999999929,-0.14605028388209607,-0.02951570871229847,0.4097387793944072,4.781391447053055,-12.054663730585661,0.14900289420957602,0.12933642854505978,44.470890045166016,0.21501903311482995,1,4,1,1,1,1,181.63329403220746,61.805415301518245,228.20710887514505,267.6996710086396,739.3454892175104,0.24566768402744957,0.08359476889069856,0.3086609875941342,0.36207655948771766,0.1045367597478862
7.4799999999999285,-0.1459509902568034,-0.029697530361935703,0.40964270557736093,4.794086192710626,-12.072359354047245,0.1489417163407875,0.12974972993843376,44.46579360961914,0.21502706667612362,1,4,1,1,1,1,181.57081720440482,61.901198839612256,228.021374426645,267.72819115915286,739.2215816298149,0.24562434555019702,0.08373835447706253,0.30846146824327003,0.3621758317294705,0.10447875575591474
7.499999999999928,-0.1458496414581267,-0.0298797068776075,0.4095481135434135,4.806789542848721,-12.090243865218278,0.1488788594682128,0.13025215885310565,44.46074676513672,0.21503243370237288,1,4,1,1,1,1,181.49906267538233,61.9930230524652,227.8418785348959,267.7568431061908,739.0908073689342,0.2455707213048625,0.08387741050812442,0.30827318681716925,0.3622786813698439,0.10442533198561671
7.519999999999928,-0.14574595885544517,-0.030062256472933327,0.40945519253086016,4.819490561583338,-12.108339772655468,0.1488140577598015,0.1308273733619677,44.45589828491211,0.21503564292555688,1,4,1,1,1,1,181.4164806912659,62.07760295182277,227.66891497774287,267.785266284257,738.9482649050885,0.2455063355681162,0.08400805022499931,0.3080985852331421,0.36238702897374236,0.10437888950569724
7.539999999999927,-0.1456397265021239,-0.03024515059178999,0.40936396022363714,4.832181576691526,-12.126648776857413,0.14874709768574815,0.13146292243934388,44.45125961303711,0.21503698772658061,1,4,1,1,1,1,181.32424914742933,62.15481376974111,227.50257796552438,267.81314564334775,738.7947865260426,0.24543249689139168,0.08413001134185745,0.30793744367808273,0.36250004808866815,0.10433925845769072
7.559999999999927,-0.14553079181832093,-0.030428321350349195,0.40927428498343094,4.84485817519052,-12.14515374190548,0.1486778198234948,0.13214848976621707,44.44677734375,0.2150367944538026,1,4,1,1,1,1,181.22436666728902,62.226569501855494,227.34283121698903,267.8402113862767,738.6339787724103,0.24535070396907413,0.08424547379376504,0.3077882114153842,0.3626156108217765,0.10430476030698166
7.579999999999926,-0.1454190633829508,-0.030611671802522084,0.4091859236079495,4.857517334535969,-12.163822946208635,0.14860611846663646,0.13287153381647795,44.44240188598633,0.21503548074588028,1,4,1,1,1,1,181.1196545428658,62.295089860646236,227.18938439558832,267.86637151176615,738.4705003108666,0.24526322238548684,0.08435691044452351,0.3076485577960808,0.3627313093739088,0.1042734080539916
7.599999999999926,-0.14530450701682904,-0.030795086414795454,0.4090985623388979,4.870155963594681,-12.182615182287886,0.14853193968537015,0.13361536998283896,44.438053131103516,0.21503338011278236,1,4,1,1,1,1,181.01270030200513,62.362644391933216,227.04185133580816,267.89143736036306,738.3086333901095,0.2451721300763405,0.08446690390925156,0.3075161809950598,0.3628447850193482,0.10424319019929806
7.6199999999999255,-0.1451871405496049,-0.03097844241346199,0.40901185755392666,4.882770220887675,-12.201484964786493,0.14845527836804898,0.1343646131411028,44.433677673339844,0.21503080495217816,1,4,1,1,1,1,180.9065305476855,62.43115307735404,226.89971685948612,267.91538352840587,738.1527840129315,0.24508006264529136,0.08457754875345742,0.3073885539331802,0.362953834668071,0.10421229299937756
7.639999999999925,-0.14506702734774093,-0.031161620089317093,0.40892547577241334,4.895355019850711,-12.220387718752251,0.14837617392998495,0.13510556312615474,44.429237365722656,0.2150282042328783,1,4,1,1,1,1,180.80386016558543,62.50237183913467,226.7623865689108,267.9382249400617,738.0068435136926,0.24498940864120983,0.08469077541551961,0.30726325719322894,0.36305655875004156,0.10417906682638604
7.659999999999925,-0.14494426873726685,-0.03134451148030922,0.4088391275509573,4.90790491211414,-12.239284392119634,0.1482947046921105,0.13582768815233373,44.42466735839844,0.21502562508809428,1,4,1,1,1,1,180.7069486036935,62.57762663597642,226.62923280757906,267.96004042025606,737.873848467505,0.24490222682238288,0.08480802886014228,0.3071381826016287,0.36315156171584617,0.10414223740898074
7.679999999999924,-0.14481899724529695,-0.0315270274681683,0.40875259217259624,4.920414876648643,-12.25814504508063,0.14821098280529674,0.13652235975976137,44.41994857788086,0.2150231427306356,1,4,1,1,1,1,180.6171954913507,62.65764148176151,226.4998016624488,267.98086463903763,737.7555032745986,0.24481985520902788,0.08493009025842511,0.3070120123226566,0.3632380422098905,0.10410107198626102
7.699999999999924,-0.14469136925595166,-0.03170910144850128,0.4086657293376587,4.932880524493892,-12.276950658118121,0.1481251479386046,0.1371832989306879,44.415077209472656,0.21502089134571187,1,4,1,1,1,1,180.53496707484604,62.74240994105541,226.3735349871389,268.000861167779,737.6517731708193,0.24474280906126045,0.0850569499363571,0.3068840111561925,0.36331622984619005,0.10405552182925731
7.719999999999923,-0.1445615593727182,-0.031890690920046975,0.4085784792352401,4.945299012530885,-12.295693382072209,0.14803736222869515,0.1378062823443173,44.41005325317383,0.21501873704251562,1,4,1,1,1,1,180.46014010820275,62.831258252203945,226.2500346167116,268.0201554810456,737.5615884581639,0.24467128295746227,0.0851878124287215,0.306754090990118,0.36338681362369823,0.10400606802634113
7.739999999999923,-0.14442975559202487,-0.03207177742738905,0.40849085237773736,4.957669117226887,-12.314375560339235,0.14794780568742485,0.13838792990480983,44.404911041259766,0.21501661312782053,1,4,1,1,1,1,180.3917016900159,62.92301208347868,226.1289056601498,268.0388622514666,737.482481685111,0.2446047278002181,0.08532136511189081,0.30662274871052725,0.3634511583773638,0.10395367088205942
7.7599999999999225,-0.14429615527017242,-0.032252364141594644,0.4084029096602747,4.969991101637964,-12.333007292232825,0.14785667187677304,0.13892692726774097,44.39969253540039,0.21501444271299397,1,4,1,1,1,1,180.32802518068968,63.016169117365266,226.009802730405,268.0570856740624,737.4110827025224,0.24454205993190295,0.08545595610852312,0.30649092213546125,0.3635110618241126,0.10389961132037437
7.779999999999922,-0.1441609625504276,-0.03243247252544815,0.4083147410759824,4.982266834705642,-12.351603623435555,0.14776416479505353,0.13942250100414802,44.39445114135742,0.21501232029692516,1,4,1,1,1,1,180.2677669106891,63.10928826991076,225.892431885394,268.07489621761556,737.3443832836094,0.24448245758366557,0.08558997627250745,0.3063594664943797,0.36356809964944725,0.1038450792020361
7.799999999999922,-0.14402438552810926,-0.03261213886890485,0.40822644373875117,4.994499733671658,-12.370181806986633,0.14767049545645258,0.1398764883561659,44.389225006103516,0.2150100716380289,1,4,1,1,1,1,180.2091306263437,63.20100062215084,225.7764800366398,268.0924349217053,737.2790462068397,0.244424592769163,0.08572195418723474,0.3062293458605894,0.3636241071830128,0.10379130330969116
7.819999999999921,-0.1438866341116701,-0.0327914104836891,0.4081381021534017,5.006694136744476,-12.388758466599414,0.1475758790503903,0.14028889635354494,44.38405990600586,0.2150079361745134,1,4,1,1,1,1,180.15077307364606,63.290233644964715,225.66163358364167,268.1097281133461,737.2123684155986,0.24436754019852155,0.08585074851767173,0.30610125826921347,0.36368045301459323,0.10373921382801209
7.839999999999921,-0.14374791800277661,-0.032970342360408474,0.40804977261903785,5.018855648000244,-12.407347591199425,0.14748053229323366,0.14066134560349192,44.37899398803711,0.21500589204379852,1,4,1,1,1,1,180.09146766279267,63.37626363185018,225.54759649205923,268.12683368186254,737.1421614685646,0.24431036111678528,0.08597563257756062,0.3059757103605553,0.36373829594509877,0.10368949466293154
7.85999999999992,-0.1436084443568655,-0.033148994189557315,0.4079614756497637,5.0309904259020355,-12.425959131834189,0.14738467052708787,0.14099563677049282,44.374027252197266,0.21500407973494828,1,4,1,1,1,1,180.03048596397315,63.45900193379477,225.4339789560483,268.1439219575223,737.0673888113386,0.24425240988385957,0.08609660785038188,0.3058526023239252,0.3637983799418333,0.10364234319769483
